eventID,userID,sessionID,docID,page,sourceText,translatedText,sourceLang,targetLang,translationMode,provider,translatedAt,settingsSnapshot,docName,isUndesired,translationOutputMode
3884,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,conscience,συνείδηση,en,el,word,deepl,2026-05-19T06:58:10.391Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3885,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,intimidation,εκφοβισμός,en,el,word,deepl,2026-05-19T06:58:10.812Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3886,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,Americans,Αμερικανοί,en,el,word,deepl,2026-05-19T06:58:11.304Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3887,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,ultimately,τελικά,en,el,word,deepl,2026-05-19T06:58:11.748Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3888,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,every,κάθε,en,el,word,deepl,2026-05-19T06:58:12.757Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3889,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,boycott,μποϊκοτάζ,en,el,word,deepl,2026-05-19T06:58:18.871Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3890,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,inspired.,ενέπνευσε.,en,el,word,deepl,2026-05-19T06:58:19.905Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3891,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,lifelong,δια βίου,en,el,word,deepl,2026-05-19T06:58:20.982Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3892,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,champion,υπερασπιστής,en,el,word,deepl,2026-05-19T06:58:21.501Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3893,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,civil,πολιτικά,en,el,word,deepl,2026-05-19T06:58:22.211Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3894,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,marginalized,περιθωριοποιημένους,en,el,word,deepl,2026-05-19T06:58:25.790Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3895,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,inspired.,ενέπνευσε.,en,el,word,deepl,2026-05-19T06:58:26.536Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3896,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,marginalized,περιθωριοποιημένους,en,el,word,deepl,2026-05-19T06:58:28.078Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3897,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,Though,Αν και,en,el,word,deepl,2026-05-19T06:58:34.634Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3898,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,civil,πολιτικοί,en,el,word,deepl,2026-05-19T06:58:36.440Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3899,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,Rosa,Ρόζα,en,el,word,deepl,2026-05-19T06:58:37.027Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3900,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,disobedience,ανυπακοή,en,el,word,deepl,2026-05-19T06:58:37.121Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3901,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,Rosa,Ρόζα,en,el,word,deepl,2026-05-19T06:58:37.908Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3902,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,Though,Αν και,en,el,word,deepl,2026-05-19T06:58:38.271Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3903,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,Rosa,Ρόζα,en,el,word,deepl,2026-05-19T06:58:38.404Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3904,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,disobedience,ανυπακοή,en,el,word,deepl,2026-05-19T06:58:38.759Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3905,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,Rosa,Ρόζα,en,el,word,deepl,2026-05-19T06:58:38.792Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3906,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,marginalized,περιθωριοποιημένους,en,el,word,deepl,2026-05-19T06:58:42.368Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3907,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,1,champion,υπερασπιστής,en,el,word,deepl,2026-05-19T06:58:43.575Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3908,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,mark,σημειώνουμε,en,el,word,deepl,2026-05-19T06:58:46.845Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3909,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,anniversary,επέτειος,en,el,word,deepl,2026-05-19T06:58:48.331Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3910,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,Rosa,Ρόζα,en,el,word,deepl,2026-05-19T06:58:48.635Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3911,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,Parks's,της Παρκς,en,el,word,deepl,2026-05-19T06:58:49.029Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3912,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,life,η ζωή,en,el,word,deepl,2026-05-19T06:58:50.204Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3913,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,genuine,αληθινός,en,el,word,deepl,2026-05-19T06:58:50.658Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3914,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,American,Αμερικανική,en,el,word,deepl,2026-05-19T06:58:51.155Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3915,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,although,αν και,en,el,word,deepl,2026-05-19T06:58:54.050Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3916,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,principle,αρχή,en,el,word,deepl,2026-05-19T06:58:54.400Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3917,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,equality,ισότητα,en,el,word,deepl,2026-05-19T06:58:55.418Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3918,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,always,πάντα,en,el,word,deepl,2026-05-19T06:58:55.834Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3919,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,"self-evident,","αυτονόητη,",en,el,word,deepl,2026-05-19T06:58:56.624Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
3920,19,8e022878-6e8d-44c6-b762-112d3673e2f9,62,2,American,Αμερικανική,en,el,word,deepl,2026-05-19T06:58:57.507Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""off"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""c2_rosa_parks_2.pdf""}",c2_rosa_parks_2.pdf,0,off
